region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Rochester,Massachusetts,41.8085783,41.7017398,-70.7722983,-70.9168768,41.759935528119122,-70.837587996079918,974.1,665,39.3516773464003,63.697318007662837,956,9204,5662,6667,10671,24,33160,6,8290,240805.68149414059,2700265.0686584478,1526506.8224853522,1796638.64315796,3097469.0327209476,6901.8999755859377,9361685.2485168446,"[[0,234],[5,264],[10,97],[15,35],[20,10],[25,3],[30,3],[35,2],[45,3],[55,1],[60,2],[85,2],[95,2],[115,1],[150,1],[215,1],[490,1],[855,1],[870,1]]",4053.5189236653496,5
Rochester,New York,43.3082692,43.0588464,-77.481871,-77.8271239,43.169223341016163,-77.6338543372511,947.75000888968668,68883,98.895868320699222,64.626080103577365,218949,860682,536206,597347,2740236,23,4953420,5.75,1238355,54149990.5637449,248801058.49058658,141915839.5733946,156434591.21951365,779399773.70290458,6194.2377258300776,1380701253.550163,"[[0,29419],[5,21518],[10,8456],[15,3184],[20,1156],[25,569],[30,411],[35,352],[40,301],[45,233],[50,205],[55,182],[60,179],[65,145],[70,128],[75,125],[80,109],[85,112],[90,81],[95,92],[100,86],[105,65],[110,74],[115,49],[120,50],[125,51],[130,59],[135,51],[140,54],[145,34],[150,46],[155,36],[160,37],[165,31],[170,26],[175,28],[180,26],[185,28],[190,25],[195,22],[200,25],[205,23],[210,20],[215,20],[220,15],[225,11],[230,18],[235,22],[240,12],[245,17],[250,18],[255,20],[260,18],[265,13],[270,17],[275,19],[280,14],[285,11],[290,14],[295,17],[300,7],[305,18],[310,13],[315,11],[320,7],[325,10],[330,7],[335,11],[340,8],[345,7],[350,12],[355,7],[360,8],[365,10],[370,17],[375,7],[380,12],[385,3],[390,5],[395,6],[400,5],[405,7],[410,7],[415,5],[420,3],[425,2],[430,3],[435,5],[440,7],[445,8],[450,5],[455,8],[460,5],[465,2],[470,3],[475,9],[480,7],[485,5],[490,9],[495,4],[500,8],[505,1],[510,7],[515,7],[520,6],[525,5],[530,5],[540,1],[545,5],[550,6],[555,4],[560,8],[565,3],[570,3],[575,2],[580,4],[585,1],[590,3],[595,5],[600,3],[605,4],[610,1],[615,6],[620,3],[625,4],[630,3],[635,4],[640,1],[645,7],[650,3],[655,2],[660,4],[665,2],[670,3],[675,7],[680,4],[685,3],[690,4],[695,1],[700,4],[710,5],[715,3],[720,2],[725,1],[730,1],[735,1],[740,5],[745,2],[750,1],[755,6],[760,1],[765,3],[770,3],[775,2],[780,1],[785,2],[790,2],[800,1],[805,4],[810,3],[815,1],[820,1],[825,2],[830,1],[840,3],[845,1],[855,1],[865,1],[870,2],[875,3],[880,2],[885,4],[890,1],[895,1],[900,1],[905,1],[920,1],[930,2],[935,3],[945,5],[950,1],[960,1],[965,2],[970,1],[975,2],[980,3],[985,3],[990,10],[995,107],[1000,36]]",504534.0780390501,149
Rochester,Pennsylvania,40.7725574,40.6981903,-80.1545023,-80.301223,40.715333386494407,-80.25933171243301,943.5,2904,93.686006825938563,75.56596409055426,14016,35364,25943,31221,46470,26,153014,6.5,38253.5,3455886.5289123487,10402418.42693479,6723241.1425232068,8645291.1317932177,13063257.684533685,6993.5850097656248,42290094.914697245,"[[0,1094],[5,867],[10,473],[15,183],[20,96],[25,38],[30,24],[35,20],[40,13],[45,16],[50,10],[55,9],[60,5],[65,3],[70,3],[75,3],[80,2],[85,1],[90,2],[95,3],[100,2],[105,1],[110,1],[115,1],[120,1],[125,1],[130,1],[135,2],[145,1],[150,1],[155,1],[160,2],[165,1],[170,1],[190,1],[195,1],[200,4],[210,1],[230,1],[235,1],[265,1],[275,2],[320,1],[345,1],[375,1],[390,1],[400,1],[555,1],[720,1],[925,1],[990,1],[995,1]]",35010.022526686254,10
Rochester,New Hampshire,43.3749396,43.2323398,-70.9117215,-71.0486857,43.308483112639955,-70.973755773821068,988.55,27,0.54292500848320324,84.375,49,314,338,238,86,34,1025,8.5,256.25,12436.516015625,91613.75049438476,95399.494128417966,61881.070489501952,22713.182342529297,8897.536865234375,284044.01347045891,"[[0,5],[5,11],[10,6],[15,5]]",122.98830319453141,0
Rochester,Illinois,39.7876907,39.6417036,-89.4485851,-89.5868376,39.73668650816073,-89.543207348715782,1034.45,1770,99.212924606462309,73.903966597077243,8002,37949,24523,32891,11554,42,114919,10.5,28729.75,2130705.9288085932,11931708.393255617,7109013.6013305755,9532369.142724596,3494435.7302612308,12378.668908691407,34198232.796380647,"[[0,352],[5,483],[10,371],[15,265],[20,150],[25,55],[30,28],[35,10],[40,14],[45,10],[50,2],[55,2],[60,7],[65,2],[70,2],[75,1],[95,1],[110,1],[130,1],[155,2],[180,1],[235,1],[340,1],[375,1],[410,1],[475,1],[530,1],[555,1],[995,3]]",28856.406333844214,3
Rochester Hills,Michigan,42.7117029,42.6214617,-83.0920622,-83.2134972,42.664630645450046,-83.156151088341375,957.94993458854753,13103,68.333952375056739,79.13395337601159,44576,200099,111380,161921,352488,31,870464,7.75,217616,10980145.349597143,58729332.385522619,29407656.774847478,43418471.789221324,101531735.80175155,8746.564019775391,244067342.10094041,"[[0,3088],[5,5405],[10,2711],[15,831],[20,250],[25,132],[30,83],[35,59],[40,53],[45,30],[50,37],[55,25],[60,19],[65,24],[70,16],[75,15],[80,17],[85,15],[90,10],[95,5],[100,8],[105,10],[110,9],[115,3],[120,6],[125,8],[130,10],[135,3],[140,8],[145,1],[150,1],[155,7],[160,1],[165,5],[170,2],[175,4],[180,4],[185,5],[190,3],[195,5],[200,4],[205,4],[210,5],[215,3],[220,6],[225,6],[230,4],[240,5],[245,2],[250,1],[255,3],[260,5],[265,3],[270,1],[275,2],[280,2],[285,3],[290,5],[295,2],[300,1],[305,1],[310,7],[315,4],[320,3],[325,2],[330,6],[340,2],[345,1],[350,2],[355,2],[360,1],[370,2],[375,2],[390,3],[395,1],[400,1],[405,3],[415,2],[420,2],[430,1],[440,1],[445,1],[450,1],[455,2],[465,2],[475,1],[485,2],[490,1],[495,1],[500,1],[510,3],[515,1],[520,1],[530,2],[535,1],[540,2],[580,1],[605,1],[610,1],[620,1],[625,1],[635,1],[655,1],[690,1],[710,1],[750,1],[775,3],[805,1],[835,1],[855,1],[860,1],[870,1],[880,1],[885,1],[905,1],[955,1],[990,1],[995,11],[1000,3]]",192235.0593690275,30
Rock Hill,Missouri,38.6186419,38.6005348,-90.3554955,-90.3801508,38.608950496579574,-90.367393983040472,1052.3,1820,99.667458432304045,86.749285033365112,2813,14946,14406,15152,42390,23,89707,5.75,22426.75,766803.8572998048,4973002.1826354908,4228164.57422486,4458901.6261657774,13298913.651403815,7184.4432128906246,27725785.891729724,"[[0,719],[5,666],[10,240],[15,90],[20,23],[25,11],[30,8],[35,6],[40,2],[45,9],[50,2],[55,9],[60,3],[75,2],[80,2],[85,1],[90,1],[100,3],[105,1],[120,1],[145,1],[150,1],[170,1],[175,1],[180,1],[185,1],[200,1],[225,1],[265,1],[270,2],[340,1],[345,1],[385,2],[405,1],[435,1],[465,1],[515,1],[725,1],[1000,1]]",23394.967464564204,4
Rock Hill,South Carolina,35.0319017,34.8381255,-80.8748454,-81.1495529,34.946086622039495,-81.0290562117774,1099.8999999999999,18573,90.813755532856661,69.634823035392927,53288,280001,194325,223646,756172,30,1507432,7.5,376858,15095140.821722394,93759234.957531914,59130551.179217406,69799122.765667811,251413886.0831849,9292.5316162109375,489197935.80732238,"[[0,5208],[5,6784],[10,2830],[15,1170],[20,549],[25,369],[30,192],[35,152],[40,149],[45,123],[50,114],[55,66],[60,55],[65,48],[70,45],[75,36],[80,47],[85,34],[90,25],[95,25],[100,24],[105,17],[110,29],[115,23],[120,17],[125,16],[130,20],[135,16],[140,17],[145,12],[150,13],[155,10],[160,6],[165,11],[170,6],[175,8],[180,9],[185,13],[190,12],[195,7],[200,6],[205,6],[210,4],[215,5],[220,2],[225,7],[230,2],[235,6],[240,6],[245,5],[250,1],[255,3],[260,6],[265,3],[270,8],[275,2],[280,2],[285,4],[295,7],[300,4],[305,2],[310,3],[315,4],[320,1],[325,2],[335,4],[340,3],[350,1],[355,2],[360,2],[365,2],[370,1],[380,3],[385,2],[390,1],[395,3],[400,2],[410,1],[415,2],[420,3],[425,3],[430,3],[440,2],[445,1],[450,2],[455,4],[460,1],[475,1],[480,3],[485,2],[490,1],[495,2],[500,3],[505,2],[515,2],[520,2],[525,2],[530,1],[540,1],[545,1],[570,1],[580,1],[585,2],[595,2],[600,1],[605,3],[610,2],[615,1],[620,1],[625,1],[630,1],[645,1],[650,1],[655,1],[665,2],[675,1],[685,1],[690,1],[700,1],[705,1],[710,1],[715,1],[720,1],[725,1],[735,1],[745,1],[760,1],[790,1],[810,1],[820,2],[830,1],[840,1],[850,1],[875,1],[880,1],[900,1],[905,1],[915,1],[920,2],[925,1],[935,1],[950,1],[960,1],[985,1],[990,4],[995,32],[1000,6]]",287181.9340995634,36
Rock Island,Illinois,41.5129596,41.4195668,-90.532022,-90.6478227,41.486112576318696,-90.566554729777963,1014.9066003397191,8731,97.055937193326784,55.175682507583417,24396,114952,44138,71265,358714,20,613465,5,153366.25,6548677.7030517608,35832691.750506565,12363078.766296368,19986070.175256308,108367623.48096305,5997.2555175781245,183098141.87607431,"[[0,4218],[5,2611],[10,750],[15,299],[20,153],[25,109],[30,56],[35,48],[40,39],[45,25],[50,30],[55,16],[60,24],[65,23],[70,18],[75,17],[80,17],[85,13],[90,17],[95,10],[100,7],[105,7],[110,7],[115,9],[120,6],[125,10],[130,5],[135,7],[140,5],[145,3],[150,7],[155,2],[160,4],[165,2],[170,4],[175,5],[180,1],[185,6],[190,4],[195,6],[200,2],[210,6],[215,4],[220,1],[225,1],[235,3],[240,2],[245,3],[250,1],[255,1],[260,1],[265,1],[270,3],[280,3],[285,3],[290,1],[295,2],[300,1],[305,1],[310,1],[315,3],[320,1],[325,2],[330,3],[335,2],[340,2],[355,1],[365,1],[370,1],[385,1],[400,2],[415,1],[420,3],[430,1],[435,2],[440,2],[450,1],[455,1],[460,1],[475,1],[490,1],[495,1],[505,1],[510,1],[515,1],[525,2],[535,1],[545,2],[550,1],[565,2],[570,1],[575,1],[595,2],[615,2],[625,1],[630,1],[635,1],[645,1],[670,3],[680,1],[685,1],[690,1],[715,1],[740,1],[760,1],[780,1],[795,1],[815,1],[830,1],[850,1],[895,1],[905,1],[930,1],[935,1],[940,1],[995,8],[1000,8]]",92773.491409798211,18
Rock Island Arsenal,Illinois,41.5233355,41.5123086,-90.5165158,-90.5641634,41.517713891269842,-90.543113703968245,1014.9,110,100,87.3015873015873,1796,8581,8421,10847,55083,149,84728,37.25,21182,443884.98820190434,2843532.8335571289,2348826.4092712407,3129053.8812988284,16679854.301452637,47195.24861450195,25445152.413781729,"[[0,13],[5,10],[10,8],[15,5],[20,8],[25,9],[30,1],[35,2],[40,1],[50,2],[55,1],[65,1],[70,3],[75,2],[80,1],[85,3],[90,1],[95,3],[100,1],[110,1],[115,2],[120,1],[130,1],[140,1],[150,1],[175,1],[225,1],[240,1],[280,1],[285,1],[290,1],[295,1],[310,1],[390,1],[400,1],[410,1],[585,1],[670,1],[685,1],[700,1],[750,1],[805,1],[835,2],[935,2],[940,1],[970,1],[980,1],[985,1],[995,2],[1000,1]]",12892.733944174748,1
Rockaway,New Jersey,41.0313199,40.8842917,-74.4457504,-74.5555975,40.923489355781683,-74.511140837970061,983.44999999999993,4,0.064817215452424165,80,0,6,14,20,4062,40,4102,10,1025.5,0,1795.4496459960938,3812.9298339843749,5134.428735351562,1205595.8597656249,10742.80821533203,1216338.6679809568,"[[0,1],[10,2],[995,1]]",772.93533812650014,0
Rockdale,Illinois,41.511144,41.487718,-88.0991392,-88.1370309,41.50712763688891,-88.116034597888856,977.5,566,98.222222222222229,64.027149321266975,2208,6510,2735,4672,29034,21,45159,5.25,11289.75,563335.68088378885,1982511.2156921388,742075.1841552736,1257327.6684692386,8524980.3281372041,6183.1496459960936,13070230.077337656,"[[0,257],[5,175],[10,52],[15,15],[20,10],[25,5],[30,3],[35,4],[40,2],[45,1],[50,1],[55,1],[60,4],[65,3],[70,1],[75,1],[80,2],[85,1],[95,1],[100,2],[105,2],[120,1],[125,2],[130,1],[135,1],[145,1],[155,1],[165,1],[170,1],[180,1],[190,3],[200,1],[220,1],[225,1],[260,1],[290,1],[320,1],[355,1],[580,1],[615,1],[990,1]]",10820.241722312532,0
Rockfish,North Carolina,35.0080509,34.965563,-79.0483063,-79.099499,34.989328609534383,-79.066203675609543,1082.8999999999999,786,62.823355506282333,92.470588235294116,2442,18677,8757,10213,6632,44,46721,11,11680.25,687354.643988037,6201299.2128906222,2637628.44342041,3189709.6779296864,2154775.7629272467,14127.738146972655,14870767.741156,"[[0,82],[5,256],[10,253],[15,118],[20,38],[25,10],[30,6],[35,2],[40,6],[45,3],[55,2],[60,1],[65,1],[85,2],[100,1],[105,1],[135,1],[340,1],[515,1],[995,1]]",8729.8320962920134,0
Rockford,Tennessee,35.8725153,35.8096375,-83.8446709,-83.9636978,35.831724236605744,-83.924718636396932,1051.2591836734691,1507,98.7467362924282,79.693283976731891,10851,25423,12997,17861,63988,42,131120,10.5,32780,3007046.4761901814,8169148.9924316378,3786114.5088928207,5462121.5599304177,20300833.608642586,12822.742236328124,40725265.146087557,"[[0,247],[5,463],[10,296],[15,214],[20,112],[25,68],[30,21],[35,16],[40,6],[45,6],[50,3],[55,1],[60,2],[65,4],[70,3],[80,1],[85,2],[90,1],[95,2],[100,1],[110,2],[115,2],[125,1],[145,1],[150,2],[160,1],[170,1],[190,1],[200,1],[220,1],[225,1],[260,2],[265,1],[280,4],[325,1],[330,1],[405,1],[445,1],[455,1],[490,1],[520,1],[550,1],[565,1],[570,1],[575,1],[580,1],[605,1],[610,1],[690,1],[785,1],[995,1]]",31098.510850477411,2
Rockford,Michigan,43.1799635,43.0516611,-85.3801835,-85.6354979,43.124239816121786,-85.535226909103059,944.35,2287,24.652635880670207,94.778284293410692,9894,43111,31971,40354,8820,44,134150,11,33537.5,2403689.1634033206,12945214.078967279,8423940.0573059246,11096297.953045649,2483454.4531372078,12319.576580810546,37352595.705859371,"[[0,264],[5,744],[10,582],[15,339],[20,180],[25,66],[30,40],[35,19],[40,4],[45,5],[50,6],[55,11],[60,4],[65,3],[75,3],[80,2],[90,1],[95,1],[100,1],[110,1],[125,1],[135,1],[140,1],[150,1],[160,1],[170,1],[340,1],[430,1],[450,1],[695,1],[1000,1]]",29420.070671042402,6
Rockford,Illinois,42.4112948,42.1533348,-88.9210674,-89.2083985,42.268045624981973,-89.06364676150217,979.87714704968221,49566,97.821749251745928,70.2107768145504,141127,781125,475030,552939,2153295,31,4103516,7.75,1025879,35377644.981597856,234321901.35054356,129370869.52779576,149454115.55098236,629445261.65949059,8632.075390625,1177969793.0704231,"[[0,14015],[5,15858],[10,8314],[15,4180],[20,1887],[25,1023],[30,570],[35,423],[40,296],[45,239],[50,203],[55,207],[60,145],[65,132],[70,128],[75,107],[80,104],[85,94],[90,77],[95,84],[100,56],[105,64],[110,57],[115,62],[120,40],[125,59],[130,36],[135,47],[140,35],[145,35],[150,35],[155,31],[160,31],[165,20],[170,29],[175,22],[180,28],[185,19],[190,27],[195,21],[200,14],[205,18],[210,14],[215,10],[220,15],[225,15],[230,15],[235,11],[240,11],[245,15],[250,17],[255,10],[260,16],[265,15],[270,11],[275,6],[280,10],[285,9],[290,10],[295,9],[300,6],[305,9],[310,6],[315,7],[320,4],[325,7],[330,4],[335,8],[340,4],[345,8],[350,2],[355,4],[360,3],[365,4],[370,6],[375,8],[380,4],[385,4],[390,8],[395,6],[400,2],[405,3],[410,4],[415,4],[420,5],[425,1],[430,2],[435,1],[440,1],[445,5],[450,5],[455,6],[460,2],[465,7],[470,4],[475,4],[480,3],[485,4],[490,5],[495,10],[500,3],[505,4],[510,3],[515,2],[520,1],[525,1],[530,4],[535,3],[540,2],[545,5],[550,2],[555,2],[560,4],[565,3],[570,3],[575,3],[580,3],[585,3],[595,5],[600,1],[605,1],[610,6],[615,5],[620,2],[630,4],[635,5],[640,3],[645,2],[650,1],[660,2],[670,1],[680,1],[685,3],[695,1],[710,3],[715,2],[720,2],[725,3],[730,1],[750,3],[755,2],[760,4],[765,1],[770,3],[780,1],[800,2],[805,1],[810,2],[825,1],[830,2],[835,1],[840,2],[860,1],[865,1],[875,3],[880,1],[885,2],[890,1],[895,2],[905,2],[925,1],[935,2],[940,1],[945,4],[950,3],[965,1],[970,3],[975,2],[980,1],[990,4],[995,82],[1000,38]]",975186.95747402124,71
Rockland,Massachusetts,42.1689716,42.0866897,-70.8844349,-70.9364057,42.129214557863484,-70.911821468249315,974.1,3785,98.7432361668703,66.908255258971181,4394,40735,22834,31101,115796,22,214860,5.5,53715,1103009.1313903804,11900403.864447026,6045853.2986694425,8315742.2195312493,33114699.317797847,6018.0238647460938,60479707.831835911,"[[0,1628],[5,1434],[10,348],[15,96],[20,35],[25,37],[30,11],[35,10],[40,15],[45,7],[50,12],[55,5],[60,6],[65,7],[70,5],[75,8],[85,3],[90,8],[95,8],[100,3],[105,6],[110,7],[115,6],[120,4],[125,4],[130,2],[135,2],[140,4],[145,2],[155,1],[165,1],[175,3],[180,1],[205,2],[210,3],[215,3],[220,1],[235,1],[245,1],[265,1],[270,2],[280,1],[290,1],[305,1],[345,1],[350,1],[355,1],[360,2],[370,1],[405,2],[415,1],[420,2],[455,1],[485,2],[510,1],[540,1],[560,1],[565,1],[605,1],[615,1],[620,1],[630,1],[680,1],[770,1],[840,1],[970,1],[1000,1]]",26187.126963378567,118
Rockledge,Florida,28.3493389,28.2275765,-80.6709899,-80.7709639,28.305938056938814,-80.729003877915957,1174.7,11220,82.019325024506372,95.782823971316375,99697,204434,146271,183822,311035,58,945259,14.5,236314.75,31022247.5789124,76346635.3550842,49059369.117706351,62979970.216412507,111921606.80894177,20349.567150878906,331329829.0770551,"[[0,667],[5,2095],[10,3064],[15,2504],[20,1336],[25,516],[30,254],[35,116],[40,72],[45,69],[50,65],[55,49],[60,27],[65,37],[70,25],[75,30],[80,22],[85,15],[90,16],[95,15],[100,17],[105,21],[110,23],[115,10],[120,5],[125,9],[130,8],[135,7],[140,3],[145,5],[150,10],[155,6],[160,5],[165,3],[170,1],[175,4],[180,4],[185,5],[190,4],[195,3],[200,1],[205,1],[215,4],[220,1],[225,2],[230,5],[235,1],[240,3],[255,1],[265,4],[280,1],[285,3],[300,1],[305,1],[315,1],[320,1],[325,2],[340,1],[365,1],[375,3],[385,2],[390,1],[395,3],[410,1],[435,1],[440,1],[445,1],[455,1],[460,1],[465,1],[490,1],[500,2],[510,1],[565,1],[575,1],[590,1],[705,1],[835,1],[850,1],[905,1],[995,6],[1000,5]]",177102.59263590843,600
Rockledge,Pennsylvania,40.0897688,40.0693768,-75.0825138,-75.0994167,40.0821855904051,-75.0898777504263,995.20814189189207,688,99.0405117270789,74.058127018299245,1336,5240,5197,2461,5809,21,20043,5.25,5010.75,347883.14995727554,1605726.5776123051,1549988.5424133306,661538.601287842,1704314.4493408203,6311.8372802734375,5869451.3206115756,"[[0,307],[5,255],[10,71],[15,28],[20,14],[25,3],[30,5],[35,1],[50,1],[60,1],[65,1],[190,1]]",3729.8052430122721,10
Rocklin,California,38.8504193,38.7705214,-121.1896228,-121.318866,38.80418922581665,-121.25328478322268,1207.85,17769,99.694762771768239,95.445023365741,76876,307265,233631,257482,359792,44,1235046,11,308761.5,23766928.6632874,117062305.59959109,80487780.50289914,88444983.8822018,131104287.620929,15654.642370605468,440866286.26890832,"[[0,1858],[5,5667],[10,5086],[15,2587],[20,1127],[25,411],[30,224],[35,102],[40,83],[45,47],[50,59],[55,41],[60,52],[65,36],[70,38],[75,30],[80,24],[85,16],[90,9],[95,13],[100,12],[105,14],[110,8],[115,15],[120,9],[125,7],[130,8],[135,6],[140,7],[145,4],[150,5],[155,4],[160,5],[165,3],[170,8],[175,5],[180,6],[185,3],[190,2],[195,4],[200,3],[205,2],[210,2],[215,5],[220,2],[225,3],[230,1],[235,2],[240,3],[245,2],[250,1],[255,3],[260,2],[265,1],[275,1],[280,1],[285,2],[290,3],[295,1],[300,2],[305,1],[310,2],[320,1],[325,1],[330,2],[335,1],[340,1],[350,1],[355,1],[360,1],[365,3],[375,2],[380,3],[385,3],[390,1],[400,1],[415,2],[435,1],[445,1],[490,2],[495,1],[500,1],[505,2],[530,1],[555,2],[560,2],[565,3],[580,1],[590,1],[595,1],[605,1],[620,1],[635,2],[645,1],[650,2],[655,1],[670,1],[680,1],[720,1],[730,1],[740,1],[750,1],[760,1],[775,1],[870,1],[920,1],[935,1],[950,1],[965,1],[975,1],[990,3],[995,7],[1000,4]]",120193.82667669424,2079
Rockport,Texas,28.1674953,27.9366563,-96.9853264,-97.1657473,28.03842142787698,-97.064449804722685,1120.2262644910318,8613,94.844411710550546,83.6051252184042,80564,118167,80192,104716,184481,43,568120,10.75,142030,24319669.892810024,41884663.508862212,25665285.797589079,35185119.298754863,64342740.846820086,14295.737347412109,191397479.34483609,"[[0,1513],[5,2445],[10,1881],[15,1201],[20,618],[25,294],[30,150],[35,89],[40,82],[45,49],[50,42],[55,25],[60,15],[65,17],[70,27],[75,17],[80,7],[85,11],[90,13],[95,5],[100,6],[105,5],[110,8],[115,5],[120,5],[125,5],[130,9],[135,6],[140,2],[145,1],[150,6],[155,6],[160,1],[165,2],[170,2],[175,5],[180,1],[190,2],[200,1],[205,2],[215,1],[225,1],[230,1],[235,1],[240,1],[270,1],[275,1],[280,1],[285,2],[290,1],[320,1],[345,1],[350,1],[370,1],[380,1],[390,1],[395,1],[480,1],[540,1],[545,1],[580,1],[605,1],[740,1],[845,1],[890,1],[995,4],[1000,2]]",92471.920208390409,15
Rockton,Illinois,42.4976744,42.3777819,-89.023198,-89.208287,42.45171840365461,-89.08444283616457,979.87747524752479,70,2.2289156626506026,63.063063063063062,384,1660,707,950,242,41,3943,10.25,985.75,97190.1062866211,511180.35366210935,193920.86674194332,259787.5456237793,68760.218957519523,11791.59677734375,1130839.0912719727,"[[0,13],[5,20],[10,16],[15,6],[20,6],[25,4],[30,2],[40,1],[55,1],[75,1]]",936.169619371796,0
Rockvale,Tennessee,35.8425736,35.7347518,-86.4728553,-86.6111341,35.794076339430717,-86.53005970217653,1031.05,994,46.923398911678525,88.670829616413911,1591,15544,19491,14121,3136,40,53883,10,13470.75,433460.63842163089,5018884.2037658738,5796887.3634826653,4027106.8257751465,958715.07989501953,12128.574047851562,16235054.111340318,"[[0,144],[5,334],[10,297],[15,128],[20,50],[25,18],[30,8],[35,3],[45,1],[50,1],[55,2],[60,2],[70,1],[80,1],[100,1],[155,1],[995,2]]",12397.365729320692,1
Rockville,Utah,37.1637543,37.1568602,-113.0170455,-113.0528214,37.161014551020408,-113.04145441938778,1377.85,20,80.612244897959187,25.316455696202532,32,350,13,51,20,20,466,5,116.5,11120.269848632812,146696.08840942383,4746.2397949218748,18467.466375732423,7340.22646484375,8141.94580078125,188370.29089355466,"[[0,8],[5,9],[10,3]]",50.089231993307784,0
Rockville,Virginia,37.7724244,37.67416,-77.6363394,-77.7453199,37.723765472271609,-77.6870429885787,1056.2806338028165,103,10.723350253807107,60.946745562130175,478,1468,1546,2270,2749,38,8511,9.5,2127.75,131889.68274536132,477293.15432739252,465449.47761840816,701790.27938232443,866279.60787963832,11304.115966796875,2642702.2019531257,"[[0,27],[5,26],[10,16],[15,7],[20,6],[25,1],[30,2],[40,5],[45,2],[50,1],[65,1],[70,1],[75,1],[85,1],[90,1],[100,1],[105,2],[110,1],[135,1]]",1551.38906780872,0
Rockville,Minnesota,45.5052635,45.4617679,-94.2610509,-94.3670098,45.492383120043584,-94.3055515320262,990.25,227,81.481481481481481,60.6951871657754,143,3404,4119,4115,631,30,12412,7.5,3103,36285.829296874996,1002203.6421386718,1170413.4452270512,1110924.0400329591,171813.59338989254,8259.0729370117188,3491640.5500854477,"[[0,57],[5,89],[10,47],[15,17],[20,8],[25,3],[45,1],[50,1],[80,1],[105,1],[315,1],[585,1]]",1769.1696991589404,0
Rockville Centre,New York,40.6887847,40.6474108,-73.617907,-73.6589786,40.663939892967591,-73.635973810779234,1024.25,4702,99.702646446625039,70.1163137488816,3769,49944,36359,22348,123835,20,236255,5,59063.75,990943.13629760733,15626165.367108159,10441967.703295913,6221332.29335326,37254387.056878679,6006.5436767578121,70534795.556933582,"[[0,2234],[5,1666],[10,338],[15,94],[20,51],[25,43],[30,35],[35,23],[40,17],[45,19],[50,8],[55,12],[60,11],[65,7],[70,6],[75,13],[80,4],[85,5],[90,7],[95,6],[100,4],[105,7],[110,5],[115,2],[120,5],[125,6],[130,5],[135,7],[140,2],[145,2],[150,1],[155,3],[160,3],[170,4],[175,2],[180,2],[185,1],[190,3],[200,1],[210,1],[215,1],[220,2],[225,1],[230,2],[235,2],[250,2],[270,3],[275,2],[280,1],[290,1],[295,1],[310,2],[330,1],[335,1],[340,2],[355,1],[430,1],[440,1],[445,1],[460,1],[465,1],[475,1],[490,1],[510,1],[520,1],[690,1],[920,1],[995,1]]",42988.252768886712,14
Rockwall,Texas,32.9910539,32.8138954,-96.3347584,-96.5047056,32.919631955238316,-96.453929921711776,1135.6,4,0.024665474502065732,100,0,89,86,49,0,49,224,12.25,56,0,31762.3451171875,25776.114489746094,16962.812084960937,0,16119.697998046875,74501.271691894537,"[[5,1],[10,1],[15,2]]",36.228958817238549,0
Rockwell,North Carolina,35.5794873,35.4709309,-80.3993304,-80.5475127,35.53528596384205,-80.444184663965558,1088,159,8.5561497326203213,76.4423076923077,349,2206,1789,2099,383,33,6826,8.25,1706.5,98566.011621093756,737486.41101074219,532767.820574951,650771.24703979492,121560.93814697265,9969.8713195800774,2141152.4283935539,"[[0,40],[5,63],[10,34],[15,14],[20,4],[25,1],[30,1],[35,1],[245,1]]",1256.9560306366952,1
Rockwell,Arkansas,34.4767518,34.4516753,-93.1255716,-93.164416,34.466243006487161,-93.134914846021942,1051.6277496382052,461,91.799265605875149,61.466666666666669,2514,7061,2324,5508,8285,36,25692,9,6423,686472.91694946249,2254583.1017028806,666591.21876831038,1626533.4302368157,2613172.5302124037,10904.84776611328,7847353.1978698745,"[[0,115],[5,141],[10,97],[15,56],[20,19],[25,5],[30,8],[35,1],[40,3],[45,2],[50,1],[55,1],[60,1],[65,1],[75,1],[80,1],[95,1],[100,1],[110,1],[115,1],[135,1],[190,1],[240,1],[375,1]]",4794.7345133263671,0
Rockwood,Michigan,42.083496,42.0598045,-83.2262369,-83.268392,42.073237665508024,-83.249380577941366,956.25,1133,97.927807486631011,77.337883959044362,5300,11124,7306,12553,26533,28,62816,7,15704,1336076.9358337405,3369380.6152893039,2004813.8162841806,3535961.8033325188,7780796.4027221669,7978.1949401855463,18027029.5734619,"[[0,330],[5,476],[10,160],[15,79],[20,26],[25,9],[30,3],[35,5],[40,5],[45,4],[50,4],[55,4],[60,4],[65,3],[70,3],[75,1],[80,1],[95,1],[100,1],[115,1],[120,1],[125,1],[130,2],[135,1],[175,1],[230,1],[250,1],[440,1],[475,1],[550,1],[995,1],[1000,1]]",14198.651365935068,1
